masked_consumer_id,posted_date,amount,category,masked_transaction_id
C01104364,2021/10/1,-5,27,C01T04900141
C01104364,2022/6/30,-10,21,C01T04900142
C01104364,2021/11/29,-95.45,19,C01T04900143
C01104364,2022/6/9,-10,21,C01T04900144
C01104364,2022/4/4,-27.99,16,C01T04900145
C01104364,2021/8/12,-6.45,27,C01T04900146
C01104364,2021/9/27,-10,21,C01T04900147
C01104364,2022/4/4,-15.47,16,C01T04900148
C01104364,2022/5/16,-10,21,C01T04900149
C01104364,2022/5/23,-3.75,16,C01T04900150
C01104364,2021/10/29,-36.98,13,C01T04900151
C01104364,2021/7/26,-90,16,C01T04900152
C01104364,2021/12/16,-675,1,C01T04900153
C01104364,2021/9/22,-32.97,26,C01T04900154
C01104364,2022/5/29,-32.53,18,C01T04900155
C01104364,2021/8/24,-90,16,C01T04900156
C01104364,2021/8/26,-400,16,C01T04900157
C01104364,2022/1/27,-5.34,18,C01T04900158
C01104364,2022/4/22,-125.9,24,C01T04900159
C01104364,2021/8/4,-10.44,16,C01T04900160
C01104364,2022/3/15,-31.47,24,C01T04900161
C01104364,2021/10/26,-3.21,16,C01T04900162
C01104364,2022/2/28,-400,16,C01T04900163
C01104364,2022/7/20,-826.67,16,C01T04900164
C01104364,2022/5/12,-69.95,22,C01T04900165
C01104364,2022/5/28,-14,14,C01T04900166
C01104364,2021/10/20,-37.57,16,C01T04900167
C01104364,2021/12/28,-75,1,C01T04900168
C01104364,2022/2/10,-371.94,16,C01T04900169
C01104364,2022/4/29,-10,21,C01T04900170
C01104364,2021/12/20,-10,21,C01T04900171
C01104364,2021/12/28,-51.95,14,C01T04900172
C01104364,2022/4/19,-4.46,14,C01T04900173
C01104364,2022/5/19,-170,19,C01T04900174
C01104364,2022/3/11,-67.56,14,C01T04900175
C01104364,2022/3/24,-31.15,14,C01T04900176
C01104364,2021/8/30,-24.54,27,C01T04900177
C01104364,2022/3/12,-24.06,14,C01T04900178
C01104364,2022/3/30,-4.29,16,C01T04900179
C01104364,2021/12/28,-95.45,19,C01T04900180
C01104364,2022/4/23,-5.6,16,C01T04900181
C01104364,2022/6/9,-125,1,C01T04900182
C01104364,2022/5/23,-9.22,18,C01T04900183
C01104364,2021/8/12,-2.14,18,C01T04900184
C01104364,2022/1/18,-129.49,22,C01T04900185
C01104364,2022/3/24,-3.94,16,C01T04900186
C01104364,2022/2/10,-14.95,14,C01T04900187
C01104364,2022/4/4,-5,14,C01T04900188
C01104364,2021/9/2,-49,17,C01T04900189
C01104364,2021/7/29,-37.99,15,C01T04900190
C01104364,2021/11/1,-6.03,16,C01T04900191
C01104364,2022/1/5,-1754.57,13,C01T04900192
C01104364,2022/7/15,-8.66,14,C01T04900193
C01104364,2021/7/26,-4.4,27,C01T04900194
C01104364,2022/5/22,-25,16,C01T04900195
C01104364,2022/7/2,-31.9,16,C01T04900196
C01104364,2022/3/10,-11.81,14,C01T04900197
C01104364,2021/9/14,-12,23,C01T04900198
C01104364,2021/9/28,-95.45,19,C01T04900199
C01104364,2022/2/10,-55,22,C01T04900200
C01104364,2022/5/13,-36.85,18,C01T04900201
C01104364,2022/7/25,-80001,19,C01T04900202
C01104364,2021/11/15,-470.26,16,C01T04900203
C01104364,2021/10/15,-1345.37,12,C01T04900204
C01104364,2021/9/28,-2.65,27,C01T04900205
C01104364,2021/8/24,-10,21,C01T04900206
C01104364,2022/1/18,-205.99,1,C01T04900207
C01104364,2021/10/7,-19,15,C01T04900208
C01104364,2022/7/25,-28,16,C01T04900209
C01104364,2022/5/19,-170,19,C01T04900210
C01104364,2022/5/5,-65.3,18,C01T04900211
C01104364,2021/9/27,-14.66,18,C01T04900212
C01104364,2022/3/31,-10,21,C01T04900213
C01104364,2022/5/2,-10,21,C01T04900214
C01104364,2021/8/3,-85,16,C01T04900215
C01104364,2022/4/26,-42.39,27,C01T04900216
C01104364,2022/2/4,-155,19,C01T04900217
C01104364,2022/3/3,-61.2,14,C01T04900218
C01104364,2022/5/13,-95.77,22,C01T04900219
C01104364,2022/3/31,-5,27,C01T04900220
C01104364,2022/4/22,-38.98,14,C01T04900221
C01104364,2022/2/10,-10,21,C01T04900222
C01104364,2022/6/23,-30.42,16,C01T04900223
C01104364,2022/1/28,-26.86,16,C01T04900224
C01104364,2021/8/3,-85,16,C01T04900225
C01104364,2022/6/15,-343.23,16,C01T04900226
C01104364,2022/6/29,-4.29,16,C01T04900227
C01104364,2021/11/15,-64.98,19,C01T04900228
C01104364,2022/1/14,-6.99,14,C01T04900229
C01104364,2021/8/19,-50.04,17,C01T04900230
C01104364,2022/7/13,-85.64,22,C01T04900231
C01104364,2021/8/9,-34.39,16,C01T04900232
C01104364,2022/4/23,-2.3,16,C01T04900233
C01104364,2022/6/21,-62.34,14,C01T04900234
C01104364,2021/11/12,-10,21,C01T04900235
C01104364,2022/7/25,-30.14,26,C01T04900236
C01104364,2021/10/13,-34.39,16,C01T04900237
C01104364,2021/9/14,-607.72,16,C01T04900238
C01104364,2022/3/31,-7.06,16,C01T04900239
C01104364,2022/6/28,-43.16,18,C01T04900240
C01104364,2022/6/6,-160,19,C01T04900241
C01104364,2022/3/15,-4.79,18,C01T04900242
C01104364,2022/6/23,-31.16,17,C01T04900243
C01104364,2021/12/7,-6000,12,C01T04900244
C01104364,2022/1/12,-170,16,C01T04900245
C01104364,2022/3/3,-4000,15,C01T04900246
C01104364,2021/12/31,-22.36,16,C01T04900247
C01104364,2022/1/13,-132,15,C01T04900248
C01104364,2021/11/8,-2884.88,11,C01T04900249
C01104364,2022/4/28,-25.79,16,C01T04900250
C01104364,2021/7/26,-10,21,C01T04900251
C01104364,2022/4/14,-10,21,C01T04900252
C01104364,2022/6/26,-14,18,C01T04900253
C01104364,2021/9/23,-75.75,18,C01T04900254
C01104364,2022/3/3,-200,1,C01T04900255
C01104364,2021/10/18,-25.14,16,C01T04900256
C01104364,2021/8/26,-3.21,16,C01T04900257
C01104364,2022/6/16,-5.01,14,C01T04900258
C01104364,2022/2/11,-1.06,19,C01T04900259
C01104364,2022/6/27,-82.48,14,C01T04900260
C01104364,2021/9/29,-36.98,13,C01T04900261
C01104364,2022/5/31,-2.01,16,C01T04900262
C01104364,2022/5/11,-55.61,14,C01T04900263
C01104364,2021/12/6,-120,1,C01T04900264
C01104364,2022/4/28,-10,21,C01T04900265
C01104364,2021/11/20,-5,16,C01T04900266
C01104364,2022/4/2,-12.26,19,C01T04900267
C01104364,2021/10/12,-326,22,C01T04900268
C01104364,2022/4/14,-505,15,C01T04900269
C01104364,2022/3/16,-28.83,16,C01T04900270
C01104364,2021/9/21,-17.35,16,C01T04900271
C01104364,2022/2/2,-20,16,C01T04900272
C01104364,2022/5/11,-7.32,18,C01T04900273
C01104364,2022/6/2,-33.27,19,C01T04900274
C01104364,2021/8/2,-50,16,C01T04900275
C01104364,2022/6/18,-48.61,18,C01T04900276
C01104364,2022/3/2,-36.98,13,C01T04900277
C01104364,2021/11/24,-83.82,16,C01T04900278
C01104364,2022/7/1,-5,27,C01T04900279
C01104364,2022/3/4,-26.11,16,C01T04900280
C01104364,2022/4/6,-35.81,18,C01T04900281
C01104364,2022/5/10,-1.7,16,C01T04900282
C01104364,2021/12/9,-10,21,C01T04900283
C01104364,2021/8/17,-108.82,22,C01T04900284
C01104364,2022/6/2,-9.03,14,C01T04900285
C01104364,2022/6/13,-212.01,22,C01T04900286
C01104364,2022/6/20,-27.84,14,C01T04900287
C01104364,2022/6/30,-6.46,17,C01T04900288
C01104364,2022/6/28,-5.68,19,C01T04900289
C01104364,2022/3/1,-59.49,16,C01T04900290
C01104364,2022/7/25,-4001,19,C01T04900291
C01104364,2022/6/23,-20,22,C01T04900292
C01104364,2022/6/17,-132.95,22,C01T04900293
C01104364,2022/4/14,-90,1,C01T04900294
C01104364,2022/2/2,-2.14,16,C01T04900295
C01104364,2022/2/8,-8.72,18,C01T04900296
C01104364,2022/1/31,-5,27,C01T04900297
C01104364,2021/9/17,-344.84,22,C01T04900298
C01104364,2022/4/19,-11.8,18,C01T04900299
C01104364,2022/6/23,-17.15,14,C01T04900300
C01104364,2022/5/3,-240,22,C01T04900301
C01104364,2021/10/13,-4.78,16,C01T04900302
C01104364,2022/3/21,-200,1,C01T04900303
C01104364,2022/5/10,-22.42,24,C01T04900304
C01104364,2021/12/28,-16.56,14,C01T04900305
C01104364,2022/2/12,-2.14,14,C01T04900306
C01104364,2021/9/10,-55,22,C01T04900307
C01104364,2022/1/7,-82.03,15,C01T04900308
C01104364,2022/4/4,-21.95,18,C01T04900309
C01104364,2022/7/5,-160,19,C01T04900310
C01104364,2022/5/6,-10.48,16,C01T04900311
C01104364,2021/8/6,-51.16,16,C01T04900312
C01104364,2021/11/24,-90,16,C01T04900313
C01104364,2022/2/11,-32.99,14,C01T04900314
C01104364,2021/9/21,-170,19,C01T04900315
C01104364,2022/6/6,-250,1,C01T04900316
C01104364,2021/8/30,-36.98,13,C01T04900317
C01104364,2022/4/29,-36.98,13,C01T04900318
C01104364,2021/9/24,-56.25,14,C01T04900319
C01104364,2022/4/21,-78.98,28,C01T04900320
C01104364,2021/8/25,-10.74,16,C01T04900321
C01104364,2022/5/27,-14.54,14,C01T04900322
C01104364,2021/11/1,-10,21,C01T04900323
C01104364,2022/6/23,-1.93,14,C01T04900324
C01104364,2021/8/23,-85.83,22,C01T04900325
C01104364,2021/12/29,-36.98,13,C01T04900326
C01104364,2022/7/5,-16.52,16,C01T04900327
C01104364,2022/5/29,-23.02,19,C01T04900328
C01104364,2021/11/29,-17.19,16,C01T04900329
C01104364,2021/9/13,-66.37,28,C01T04900330
C01104364,2022/5/16,-26.49,16,C01T04900331
C01104364,2022/6/15,-145.65,16,C01T04900332
C01104364,2022/3/23,-95.8,22,C01T04900333
C01104364,2022/1/12,-170,16,C01T04900334
C01104364,2022/3/14,-42.92,16,C01T04900335
C01104364,2022/3/4,-16.1,16,C01T04900336
C01104364,2022/6/13,-1617.72,12,C01T04900337
C01104364,2021/7/29,-7.87,18,C01T04900338
C01104364,2022/3/12,-2.79,14,C01T04900339
C01104364,2021/10/4,-155,19,C01T04900340
C01104364,2022/6/7,-15.13,16,C01T04900341
C01104364,2021/9/9,-697.68,16,C01T04900342
C01104364,2022/7/15,-9.61,14,C01T04900343
C01104364,2022/3/26,-9.15,19,C01T04900344
C01104364,2021/10/21,-300,16,C01T04900345
C01104364,2022/6/10,-12,15,C01T04900346
C01104364,2021/8/30,-95.45,19,C01T04900347
C01104364,2022/4/16,-15,14,C01T04900348
C01104364,2022/6/28,-11.92,18,C01T04900349
C01104364,2022/1/31,-36.98,13,C01T04900350
C01104364,2021/8/26,-80,26,C01T04900351
C01104364,2021/10/13,-8.7,16,C01T04900352
C01104364,2021/11/4,-155,19,C01T04900353
C01104364,2022/6/13,-10,21,C01T04900354
C01104364,2022/5/30,-20.98,18,C01T04900355
C01104364,2021/7/29,-120,1,C01T04900356
C01104364,2022/3/14,-200,19,C01T04900357
C01104364,2021/12/1,-36.98,13,C01T04900358
C01104364,2021/11/14,-0.91,16,C01T04900359
C01104364,2022/3/21,-25,1,C01T04900360
C01104364,2022/7/8,-10,21,C01T04900361
C01104364,2022/1/5,-252,16,C01T04900362
C01104364,2022/2/28,-6.05,16,C01T04900363
C01104364,2022/1/20,-10,21,C01T04900364
C01104364,2021/10/8,-31.16,17,C01T04900365
C01104364,2022/2/15,-75,15,C01T04900366
C01104364,2021/12/14,-101.62,16,C01T04900367
C01104364,2022/3/21,-12.07,18,C01T04900368
C01104364,2022/4/11,-55,22,C01T04900369
C01104364,2022/7/21,-14,19,C01T04900370
C01104364,2022/6/26,-11.52,14,C01T04900371
C01104364,2022/3/30,-36.98,13,C01T04900372
C01104364,2021/11/1,-5,27,C01T04900373
C01104364,2022/2/3,-13.44,26,C01T04900374
C01104364,2022/3/24,-26.86,24,C01T04900375
C01104364,2022/6/10,-90,1,C01T04900376
C01104364,2021/10/26,-4.5,16,C01T04900377
C01104364,2021/9/14,-56.25,14,C01T04900378
C01104364,2022/3/5,-920,14,C01T04900379
C01104364,2022/1/10,-55,22,C01T04900380
C01104364,2022/1/24,-10,21,C01T04900381
C01104364,2021/8/30,-10,21,C01T04900382
C01104364,2022/4/22,-2.37,16,C01T04900383
C01104364,2022/5/9,-5.37,16,C01T04900384
C01104364,2022/2/23,-95.8,22,C01T04900385
C01104364,2022/3/22,-42.99,16,C01T04900386
C01104364,2022/3/16,-72.9,26,C01T04900387
C01104364,2021/12/10,-55,22,C01T04900388
C01104364,2022/5/4,-160,19,C01T04900389
C01104364,2021/11/30,-3.21,16,C01T04900390
C01104364,2021/8/6,-81.57,16,C01T04900391
C01104364,2022/3/11,-10,21,C01T04900392
C01104364,2021/10/26,-1.26,27,C01T04900393
C01104364,2022/5/29,-55.63,14,C01T04900394
C01104364,2021/8/6,-5.5,18,C01T04900395
C01104364,2022/5/23,-8.59,17,C01T04900396
C01104364,2021/10/25,-97.45,22,C01T04900397
C01104364,2021/9/24,-90,16,C01T04900398
C01104364,2022/2/28,-40.84,16,C01T04900399
C01104364,2021/8/2,-98.35,24,C01T04900400
C01104364,2021/11/30,-1502.82,16,C01T04900401
C01104364,2021/7/29,-36.98,13,C01T04900402
C01104364,2022/1/26,-16.88,16,C01T04900403
C01104364,2022/6/25,-8,17,C01T04900404
C01104364,2022/4/19,-1000,1,C01T04900405
C01104364,2022/3/3,-3.21,16,C01T04900406
C01104364,2021/11/7,-13.24,14,C01T04900407
C01104364,2022/1/31,-83.82,16,C01T04900408
C01104364,2021/10/18,-108.82,22,C01T04900409
C01104364,2022/6/30,-90,1,C01T04900410
C01104364,2021/10/21,-72.64,24,C01T04900411
C01104364,2022/7/11,-1617.72,12,C01T04900412
C01104364,2021/8/13,-250,16,C01T04900413
C01104364,2022/4/18,-2.49,26,C01T04900414
C01104364,2022/2/4,-500,1,C01T04900415
C01104364,2021/8/31,-6.03,16,C01T04900416
C01104364,2022/3/28,-65,1,C01T04900417
C01104364,2021/10/19,-10,21,C01T04900418
C01104364,2022/5/19,-10,21,C01T04900419
C01104364,2022/2/17,-129.49,22,C01T04900420
C01104364,2022/4/1,-6.11,14,C01T04900421
C01104364,2021/8/4,-11.81,16,C01T04900422
C01104364,2021/11/8,-170,19,C01T04900423
C01104364,2022/1/6,-10,21,C01T04900424
C01104364,2022/3/3,-5000,15,C01T04900425
C01104364,2021/8/13,-10,21,C01T04900426
C01104364,2022/5/10,-64.47,18,C01T04900427
C01104364,2022/4/20,-26.68,18,C01T04900428
C01104364,2022/2/28,-56.67,16,C01T04900429
C01104364,2021/7/28,-95.45,19,C01T04900430
C01104364,2022/2/28,-5.36,16,C01T04900431
C01104364,2021/8/5,-7.24,14,C01T04900432
C01104364,2022/1/5,-36,19,C01T04900433
C01104364,2022/6/16,-9.57,14,C01T04900434
C01104364,2022/6/5,-15.87,16,C01T04900435
C01104364,2022/3/5,-24.28,18,C01T04900436
C01104364,2022/7/14,-333.35,16,C01T04900437
C01104364,2022/3/3,-1000,19,C01T04900438
C01104364,2021/12/23,-95.78,22,C01T04900439
C01104364,2021/12/20,-129.49,22,C01T04900440
C01104364,2021/12/23,-15.03,16,C01T04900441
C01104364,2021/8/27,-145,20,C01T04900442
C01104364,2021/9/13,-518.62,21,C01T04900443
C01104364,2022/4/4,-11.49,14,C01T04900444
C01104364,2022/6/21,-71.47,28,C01T04900445
C01104364,2022/6/21,-14,19,C01T04900446
C01104364,2021/12/21,-165.56,16,C01T04900447
C01104364,2022/3/10,-55,22,C01T04900448
C01104364,2021/12/6,-10,21,C01T04900449
C01104364,2022/5/16,-213.74,16,C01T04900450
C01104364,2022/2/1,-120,1,C01T04900451
C01104364,2021/12/24,-5.41,16,C01T04900452
C01104364,2021/8/16,-90,1,C01T04900453
C01104364,2021/9/27,-6.46,18,C01T04900454
C01104364,2022/3/15,-63.89,14,C01T04900455
C01104364,2021/11/19,-92.73,26,C01T04900456
C01104364,2022/6/16,-10,21,C01T04900457
C01104364,2021/10/28,-95.45,19,C01T04900458
C01104364,2022/4/13,-1000,1,C01T04900459
C01104364,2022/3/8,-8.92,17,C01T04900460
C01104364,2021/9/22,-13.95,26,C01T04900461
C01104364,2022/1/7,-2294.61,16,C01T04900462
C01104364,2022/7/3,-7.74,18,C01T04900463
C01104364,2022/3/15,-30.59,24,C01T04900464
C01104364,2022/1/31,-6.05,16,C01T04900465
C01104364,2021/7/28,-10,21,C01T04900466
C01104364,2022/5/2,-360,19,C01T04900467
C01104364,2022/6/2,-26.26,18,C01T04900468
C01104364,2021/12/28,-817.3,26,C01T04900469
C01104364,2022/6/13,-85.64,22,C01T04900470
C01104364,2022/6/27,-2.57,18,C01T04900471
C01104364,2021/9/14,-1345.37,12,C01T04900472
C01104364,2021/12/8,-2000,12,C01T04900473
C01104364,2022/2/7,-43.84,14,C01T04900474
C01104364,2021/9/17,-108.82,22,C01T04900475
C01104364,2022/1/31,-77.93,12,C01T04900476
C01104364,2021/12/24,-7.79,15,C01T04900477
C01104364,2021/11/23,-300,1,C01T04900478
C01104364,2021/10/25,-61,28,C01T04900479
C01104364,2022/7/18,-132.95,22,C01T04900480
C01104364,2022/2/4,-0.65,14,C01T04900481
C01104364,2022/3/4,-40.74,16,C01T04900482
C01104364,2022/2/17,-10,21,C01T04900483
C01104364,2022/6/1,-34.63,16,C01T04900484
C01104364,2022/1/3,-142.69,24,C01T04900485
C01104364,2021/7/30,-3.21,16,C01T04900486
C01104364,2022/5/13,-5.59,14,C01T04900487
C01104364,2021/10/8,-28.41,16,C01T04900488
C01104364,2022/4/28,-13.63,21,C01T04900489
C01104364,2021/10/12,-55,22,C01T04900490
C01104364,2022/5/31,-36.98,13,C01T04900491
C01104364,2022/5/16,-55.89,16,C01T04900492
C01104364,2021/12/6,-155,19,C01T04900493
C01104364,2022/2/14,-10,21,C01T04900494
C01104364,2022/2/22,-40.62,16,C01T04900495
C01104364,2021/10/4,-66.37,28,C01T04900496
C01104364,2022/2/4,-28.14,16,C01T04900497
C01104512,2021/11/30,1711.8,4,C01T05047631
C01104512,2022/3/18,4941.23,5,C01T05047632
C01104512,2021/9/24,2227.46,3,C01T05047633
C01104512,2021/12/13,100000,1,C01T05047634
C01104512,2021/8/13,167,11,C01T05047635
C01104512,2021/4/15,2891.89,5,C01T05047636
C01104512,2022/3/21,70,2,C01T05047637
C01104512,2021/7/15,1904.11,4,C01T05047638
C01104512,2021/12/15,838.28,3,C01T05047639
C01104512,2021/8/11,25000,7,C01T05047640
C01104512,2022/4/5,2226,11,C01T05047641
C01104512,2022/1/3,600,2,C01T05047642
C01104512,2021/4/15,1582.29,4,C01T05047643
C01104512,2021/11/15,167,11,C01T05047644
C01104512,2021/4/30,1492.06,4,C01T05047645
C01104512,2021/9/20,500,2,C01T05047646
C01104512,2021/4/30,2891.88,5,C01T05047647
C01104512,2021/5/28,1872.06,4,C01T05047648
C01104512,2022/3/9,543,2,C01T05047649
C01104512,2022/3/2,211.4,2,C01T05047650
C01104512,2021/12/10,70,2,C01T05047651
C01104512,2022/3/28,48005,12,C01T05047652
C01104512,2021/7/15,3563.68,3,C01T05047653
C01104512,2022/3/17,9000,1,C01T05047654
C01104512,2021/12/8,15000,2,C01T05047655
C01104512,2021/6/30,2792.31,5,C01T05047656
C01104512,2021/9/27,1140.21,5,C01T05047657
C01104512,2021/6/15,2128.47,4,C01T05047658
C01104512,2021/7/15,2780.66,5,C01T05047659
C01104512,2021/12/15,4121.15,3,C01T05047660
C01104512,2022/2/14,0.01,4,C01T05047661
C01104512,2021/9/15,2992.14,5,C01T05047662
C01104512,2021/9/14,100,2,C01T05047663
C01104512,2021/8/24,1000,2,C01T05047664
C01104512,2022/2/15,15,4,C01T05047665
C01104512,2021/5/14,3107.01,5,C01T05047666
C01104512,2021/11/15,3440.78,4,C01T05047667
C01104512,2022/4/1,4941.23,5,C01T05047668
C01104512,2021/4/22,569.96,2,C01T05047669
C01104512,2021/10/15,2096.41,4,C01T05047670
C01104512,2021/12/1,15000,1,C01T05047671
C01104512,2022/3/15,4803,4,C01T05047672
C01104512,2022/2/18,4941.23,5,C01T05047673
C01104512,2021/7/15,167,11,C01T05047674
C01104512,2021/8/13,1936.16,4,C01T05047675
C01104512,2021/9/21,1350,2,C01T05047676
C01104512,2021/11/8,2000,2,C01T05047677
C01104512,2021/6/21,1255.35,2,C01T05047678
C01104512,2021/8/31,2780.66,5,C01T05047679
C01104512,2021/10/15,166,11,C01T05047680
C01104512,2021/7/30,1968.21,4,C01T05047681
C01104512,2021/6/15,3106.99,5,C01T05047682
C01104512,2021/5/28,3107,5,C01T05047683
C01104512,2021/10/4,300,2,C01T05047684
C01104512,2021/7/26,700,2,C01T05047685
C01104512,2021/9/15,167,11,C01T05047686
C01104512,2022/1/14,15,4,C01T05047687
C01104512,2021/5/14,1401.84,4,C01T05047688
C01104512,2021/10/22,3993.26,3,C01T05047689
C01104512,2022/2/28,5489.52,4,C01T05047690
C01104512,2022/2/4,4941.23,5,C01T05047691
C01104512,2021/8/12,50000,7,C01T05047692
C01104512,2021/12/15,166,11,C01T05047693
C01104512,2021/12/30,1793.25,4,C01T05047694
C01104512,2021/6/30,2096.42,4,C01T05047695
C01104512,2021/5/18,60,1,C01T05047696
C01104512,2022/1/31,15,4,C01T05047697
C01104512,2022/3/16,296.99,5,C01T05047698
C01104512,2022/3/7,12,1,C01T05047699
C01104512,2021/10/8,3993.4,3,C01T05047700
C01104512,2021/8/31,2224.62,4,C01T05047701
C01104512,2022/3/31,4803.01,4,C01T05047702
C01104512,2021/7/30,2780.67,5,C01T05047703
C01104512,2022/2/8,10000,1,C01T05047704
C01104512,2021/11/9,250.21,2,C01T05047705
C01104512,2022/3/4,4941.23,5,C01T05047706
C01104512,2021/8/10,599,4,C01T05047707
C01104512,2021/7/30,5939.68,3,C01T05047708
C01104512,2021/12/15,2348.62,4,C01T05047709
C01104512,2021/12/9,2450,2,C01T05047710
C01104512,2021/10/29,15,4,C01T05047711
C01104512,2022/1/21,2756.51,5,C01T05047712
C01104512,2021/11/5,2479.28,3,C01T05047713
C01104512,2022/1/24,246,2,C01T05047714
C01104512,2021/8/13,2780.67,5,C01T05047715
C01104512,2021/9/30,2000.27,4,C01T05047716
C01104512,2022/4/5,2951,5,C01T05047717
C01104512,2021/12/1,4124.24,3,C01T05047718
C01104512,2021/9/7,0.01,4,C01T05047719
C01104512,2021/10/27,125000,7,C01T05047720
C01104512,2021/11/22,215,2,C01T05047721
C01104512,2021/9/15,2064.37,4,C01T05047722
C01104512,2022/4/4,-857.87,26,C01T05047723
C01104512,2021/7/6,-122.41,13,C01T05047724
C01104512,2021/12/23,-6000,12,C01T05047725
C01104512,2021/7/1,-2143.98,26,C01T05047726
C01104512,2021/8/2,-121.5,13,C01T05047727
C01104512,2021/11/17,-2000,12,C01T05047728
C01104512,2021/11/15,-34.25,22,C01T05047729
C01104512,2021/6/17,-10000,12,C01T05047730
C01104512,2021/11/1,-35,23,C01T05047731
C01104512,2022/1/25,-11.23,22,C01T05047732
C01104512,2022/3/11,-10000,12,C01T05047733
C01104512,2021/12/15,-256.45,22,C01T05047734
C01104512,2021/12/2,-320.39,13,C01T05047735
C01104512,2021/10/1,-5945.83,26,C01T05047736
C01104512,2021/5/24,-5000,12,C01T05047737
C01104512,2022/1/14,-2134.14,15,C01T05047738
C01104512,2021/8/30,-200,19,C01T05047739
C01104512,2021/12/1,-6025.16,26,C01T05047740
C01104512,2021/5/21,-7.52,1,C01T05047741
C01104512,2022/2/14,-2134.14,15,C01T05047742
C01104512,2021/7/13,-38.82,22,C01T05047743
C01104512,2022/2/22,-299.3,22,C01T05047744
C01104512,2022/1/3,-5432.34,12,C01T05047745
C01104512,2021/11/1,-160104.46,1,C01T05047746
C01104512,2021/10/5,-35,23,C01T05047747
C01104512,2021/10/4,-321.29,13,C01T05047748
C01104512,2021/12/13,-350,19,C01T05047749
C01104512,2021/7/16,-10000,12,C01T05047750
C01104512,2022/3/29,-50000,12,C01T05047751
C01104512,2021/5/6,-1000,19,C01T05047752
C01104512,2022/2/10,-10000,26,C01T05047753
C01104512,2021/12/15,-100000,12,C01T05047754
C01104512,2022/3/14,-2134.14,15,C01T05047755
C01104512,2021/10/25,-8,1,C01T05047756
C01104512,2022/3/1,-3523.61,26,C01T05047757
C01104512,2021/9/2,-121.5,13,C01T05047758
C01104512,2021/7/6,-7.7,26,C01T05047759
C01104512,2022/3/2,-272.66,13,C01T05047760
C01104512,2021/11/8,-647.23,26,C01T05047761
C01104512,2021/12/8,-15426.9,19,C01T05047762
C01104512,2021/11/22,-770.34,12,C01T05047763
C01104512,2022/2/24,-40.24,22,C01T05047764
C01104512,2021/12/21,-31.97,22,C01T05047765
C01104512,2021/4/19,-500,19,C01T05047766
C01104512,2021/6/1,-1460.32,26,C01T05047767
C01104512,2021/10/4,-15,1,C01T05047768
C01104512,2021/6/7,-7.35,26,C01T05047769
C01104512,2021/11/12,-1000,19,C01T05047770
C01104512,2022/4/4,-272.66,13,C01T05047771
C01104512,2021/6/28,-9,1,C01T05047772
C01104512,2021/11/2,-320.41,13,C01T05047773
C01104512,2021/8/10,-36.09,22,C01T05047774
C01104512,2021/6/16,-500,19,C01T05047775
C01104512,2022/4/5,-2000,1,C01T05047776
C01104512,2021/5/11,-7.42,22,C01T05047777
C01104512,2022/1/24,-287.4,22,C01T05047778
C01104512,2021/10/20,-770.34,12,C01T05047779
C01104512,2021/5/4,-127.5,13,C01T05047780
C01104512,2021/11/29,-2000,12,C01T05047781
C01104512,2021/12/1,-20000,12,C01T05047782
C01104512,2022/4/4,-3147.53,26,C01T05047783
C01104512,2021/10/13,-33.06,22,C01T05047784
C01104512,2021/7/12,-5,1,C01T05047785
C01104512,2021/8/2,-1373.17,26,C01T05047786
C01104512,2021/12/20,-770.34,12,C01T05047787
C01104512,2022/3/25,-37.81,22,C01T05047788
C01104512,2021/9/13,-100,26,C01T05047789
C01104512,2021/5/3,-1681.65,26,C01T05047790
C01104512,2022/1/25,-150,1,C01T05047791
C01104512,2021/10/5,-33600,1,C01T05047792
C01104512,2021/6/11,-31.48,22,C01T05047793
C01104512,2021/12/8,-8,23,C01T05047794
C01104512,2021/8/2,-3278.51,26,C01T05047795
C01104512,2021/9/2,-4681.51,26,C01T05047796
